rxn,rxnName,GPR,lowMean,highMean,deltaFlux,absDeltaFlux,lowRange,highRange,rangeChange
AGM3PApp,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase (periplasm)",( ZMO1_ZMO0195 or ZMO1_ZMO0195 or ZMO1_ZMO0195 ),2.74386671349769e-06,1.17521722568329e-07,-2.62634499092936e-06,2.62634499092936e-06,5.48773342699538e-06,2.35043445136659e-07,-5.25268998185872e-06
AOBUTDs,"L-2-amino-3-oxobutanoate decarboxylation (spontaneous)",ZMO1_ZMO1576 or ZMO1_ZMO1578 or ZMO1_ZMO1372 or ZMO1_ZMO0309 or ZMO1_ZMO0169,2.74233659406536e-06,1.17649164307811e-07,-2.62468742975755e-06,2.62468742975755e-06,5.48467318813072e-06,2.35298328615623e-07,-5.2493748595151e-06
AACTOOR,"Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing)",,2.74233659406536e-06,1.17649164307811e-07,-2.62468742975755e-06,2.62468742975755e-06,5.48467318813072e-06,2.35298328615623e-07,-5.2493748595151e-06
AHGDx,"(S)-alpha-hydroxyglutarate dehydrogenase",ZMO1_ZMO0157 or ZMO1_ZMO1237 or ZMO1_ZMO1685,-2.68156309317621e-06,-1.36337864683469e-07,2.54522522849274e-06,2.54522522849274e-06,5.36312618635242e-06,2.72675729366938e-07,-5.09045045698548e-06
SHGO,"S-2-hydroxyglutarate oxidase",ZMO1_ZMO1441,2.68156309317621e-06,1.36337864683469e-07,-2.54522522849274e-06,2.54522522849274e-06,5.36312618635242e-06,2.72675729366938e-07,-5.09045045698548e-06
PLIPA2G140pp,"Phospholipase A2 (phosphatidylglycerol, n-C14:0) (periplasm)",,2.63770802185033e-06,1.01369761251746e-07,-2.53633826059858e-06,2.53633826059858e-06,5.27541604370066e-06,2.02739522503492e-07,-5.07267652119716e-06
LPLIPAL1G140pp,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:0) (periplasm)",,2.63770802185033e-06,1.01369761251746e-07,-2.53633826059858e-06,2.53633826059858e-06,5.27541604370066e-06,2.02739522503492e-07,-5.07267652119716e-06
PLIPA2A160pp,"Phospholipase A2 (phosphatidate, n-C16:0) (periplasm)",,2.61155364576745e-06,1.32930289792694e-07,-2.47862335597475e-06,2.47862335597475e-06,5.22310729153489e-06,2.65860579585389e-07,-4.9572467119495e-06
LPLIPAL1A160pp,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:0) (periplasm)",,2.61155364576745e-06,1.32930289792694e-07,-2.47862335597475e-06,2.47862335597475e-06,5.22310729153489e-06,2.65860579585389e-07,-4.9572467119495e-06
PLIPA2A161pp,"Phospholipase A2 (phosphatidate, n-C16:1) (periplasm)",,2.61069269603024e-06,1.3293018448162e-07,-2.47776251154862e-06,2.47776251154862e-06,5.22138539206048e-06,2.6586036896324e-07,-4.95552502309724e-06
LPLIPAL1A161pp,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:1) (periplasm)",,2.61069269603024e-06,1.3293018448162e-07,-2.47776251154862e-06,2.47776251154862e-06,5.22138539206048e-06,2.6586036896324e-07,-4.95552502309724e-06
EX_thymd_e,"Thymidine exchange",,2.57168873242009e-06,1.10296114534745e-07,-2.46139261788535e-06,2.46139261788535e-06,5.14337746484019e-06,2.2059222906949e-07,-4.9227852357707e-06
THMDtex,"Thymidine transport via diffusion (extracellular to periplasm)",,-2.57148020897018e-06,-1.10655037133256e-07,2.46082517183692e-06,2.46082517183692e-06,5.14296041794035e-06,2.21310074266512e-07,-4.92165034367384e-06
THMDt2pp_copy2,"Thymidine transport in via proton symport (periplasm)",ZMO1_ZMO0967,-2.57091870908767e-06,-1.10176983980637e-07,2.46074172510703e-06,2.46074172510703e-06,5.14183741817534e-06,2.20353967961273e-07,-4.92148345021407e-06
LPLIPAL1G181pp,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:1) (periplasm)",,2.63534528656513e-06,1.87630930877839e-07,-2.44771435568729e-06,2.44771435568729e-06,5.27069057313026e-06,3.75261861755678e-07,-4.89542871137458e-06
PLIPA2G181pp,"Phospholipase A2 (phosphatidylglycerol, n-C18:1) (periplasm)",,2.63534528656513e-06,1.87630930877839e-07,-2.44771435568729e-06,2.44771435568729e-06,5.27069057313026e-06,3.75261861755678e-07,-4.89542871137458e-06
GPDDA4pp,"Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol)",,2.53773775288992e-06,9.76156856033053e-08,-2.44012206728662e-06,2.44012206728662e-06,5.07547550577985e-06,1.95231371206611e-07,-4.88024413457324e-06
EX_his__L_e,"L-Histidine exchange",,2.51922113620774e-06,1.0170129331028e-07,-2.41751984289746e-06,2.41751984289746e-06,5.03844227241548e-06,2.0340258662056e-07,-4.83503968579492e-06
LADGMDH,"L-alanyl-gamma-D-glutamyl-meso-diaminopimelate hydrolase",ZMO1_ZMO1242,2.51792546245846e-06,1.07927990975613e-07,-2.40999747148285e-06,2.40999747148285e-06,5.03585092491692e-06,2.15855981951225e-07,-4.8199949429657e-06
ALAGLUE,"L-alanyl-gamma-glutamate epimerase",ZMO1_ZMO1228,2.51792546245846e-06,1.07927990975613e-07,-2.40999747148285e-06,2.40999747148285e-06,5.03585092491692e-06,2.15855981951225e-07,-4.8199949429657e-06
LALGP,"L-alanyl-gamma-L-glutamate peptidase",ZMO1_ZMOp33x011,2.51792546245846e-06,1.07927990975613e-07,-2.40999747148285e-06,2.40999747148285e-06,5.03585092491692e-06,2.15855981951225e-07,-4.8199949429657e-06
LPLIPAL1G141pp,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:1) (periplasm)",,2.37519553600288e-06,0,-2.37519553600288e-06,2.37519553600288e-06,4.75039107200576e-06,0,-4.75039107200576e-06
PLIPA2G141pp,"Phospholipase A2 (phosphatidylglycerol, n-C14:1) (periplasm)",,2.37519553600288e-06,0,-2.37519553600288e-06,2.37519553600288e-06,4.75039107200576e-06,0,-4.75039107200576e-06
HYXNtpp,"Hypoxanthine transport (periplasm)",ZMO1_ZMO0969 or ZMO1_ZMO0969,-2.4742503562726e-06,-9.97825679860398e-08,2.37446778828656e-06,2.37446778828656e-06,4.94850071254519e-06,1.9956513597208e-07,-4.74893557657311e-06
HIStex,"L-histidine transport via diffusion (extracellular to periplasm)",,-2.37536085448821e-06,-1.01369749927471e-07,2.27399110456074e-06,2.27399110456074e-06,4.75072170897642e-06,2.02739499854943e-07,-4.54798220912147e-06
LPLIPAL1G161pp,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:1) (periplasm)",,2.37381799909577e-06,1.0170113766816e-07,-2.27211686142761e-06,2.27211686142761e-06,4.74763599819154e-06,2.03402275336319e-07,-4.54423372285522e-06
PLIPA2G161pp,"Phospholipase A2 (phosphatidylglycerol, n-C16:1) (periplasm)",,2.37381799909577e-06,1.0170113766816e-07,-2.27211686142761e-06,2.27211686142761e-06,4.74763599819154e-06,2.03402275336319e-07,-4.54423372285522e-06
EX_etha_e,"Ethanolamine exchange",,2.37265999235612e-06,1.01369516435197e-07,-2.27129047592093e-06,2.27129047592093e-06,4.74531998471225e-06,2.02739032870394e-07,-4.54258095184185e-06
LPLIPAL1G120pp,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C12:0) (periplasm)",,2.37266033868806e-06,1.01369911069499e-07,-2.27129042761856e-06,2.27129042761856e-06,4.74532067737612e-06,2.02739822138999e-07,-4.54258085523712e-06
PLIPA2G120pp,"Phospholipase A2 (phosphatidylglycerol, n-C12:0) (periplasm)",,2.37266033868806e-06,1.01369911069499e-07,-2.27129042761856e-06,2.27129042761856e-06,4.74532067737612e-06,2.02739822138999e-07,-4.54258085523712e-06
ETHAtex,"Ethanolamine transport via diffusion (extracellular)",,-2.37265942359954e-06,-1.02254040021612e-07,2.27040538357793e-06,2.27040538357793e-06,4.74531884719909e-06,2.04508080043225e-07,-4.54081076715586e-06
PPPGO3,"Protoporphyrinogen oxidase (anaerobic)",,3.92042641291068e-06,1.65184214801719e-06,-2.26858426489349e-06,2.26858426489349e-06,2.60156491957991e-06,1.12191131356695e-07,-2.48937378822321e-06
EX_hxan_e,"Hypoxanthine exchange",,2.32973237976166e-06,9.94577253291565e-08,-2.2302746544325e-06,2.2302746544325e-06,4.65946475952331e-06,1.98915450658313e-07,-4.460549308865e-06
HYXNtex,"Hypoxanthine transport via diffusion (extracellular to periplasm)",,-2.32956284793955e-06,-1.00323831020432e-07,2.22923901691912e-06,2.22923901691912e-06,4.6591256958791e-06,2.00647662040865e-07,-4.45847803383823e-06
PLIPA2G160pp,"Phospholipase A2 (phosphatidylglycerol, n-C16:0) (periplasm)",,2.31661378565758e-06,1.87299199380866e-07,-2.12931458627672e-06,2.12931458627672e-06,4.63322757131517e-06,3.74598398761733e-07,-4.25862917255343e-06
LPLIPAL1G160pp,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:0) (periplasm)",,2.31661378565758e-06,1.87299199380866e-07,-2.12931458627672e-06,2.12931458627672e-06,4.63322757131517e-06,3.74598398761733e-07,-4.25862917255343e-06
LPLIPAL1G180pp,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:0) (periplasm)",,2.31656527800183e-06,1.96700542828191e-07,-2.11986473517364e-06,2.11986473517364e-06,4.63313055600366e-06,3.93401085656382e-07,-4.23972947034727e-06
PLIPA2G180pp,"Phospholipase A2 (phosphatidylglycerol, n-C18:0) (periplasm)",,2.31656527800183e-06,1.96700542828191e-07,-2.11986473517364e-06,2.11986473517364e-06,4.63313055600366e-06,3.93401085656382e-07,-4.23972947034727e-06
G3PGabcpp,"Sn-glycerol-3-phosphoglycerol transport via ABC system (periplasm)",ZMO1_ZMO1263 and ZMO1_ZMO1048,2.17592496890872e-06,1.01811865360015e-07,-2.0741131035487e-06,2.0741131035487e-06,4.35184993781744e-06,2.03623730720031e-07,-4.14822620709741e-06
EX_gua_e,"Guanine exchange",,2.16578947998013e-06,9.2780278349025e-08,-2.07300920163111e-06,2.07300920163111e-06,4.33157895996026e-06,1.8556055669805e-07,-4.14601840326221e-06
GUAtex,"Guanine transport via diffusion (extracellular to periplasm)",,-2.16606108994816e-06,-1.04438299786125e-07,2.06162279016203e-06,2.06162279016203e-06,4.33212217989631e-06,2.0887659957225e-07,-4.12324558032406e-06
GGGABADr,"Gamma-glutamyl-gamma aminobutyric acid dehydrogenase",ZMO1_ZMO1272 or ZMO1_ZMO1754,2.12842352066237e-06,9.08831432758537e-08,-2.03754037738652e-06,2.03754037738652e-06,4.25684704132475e-06,1.81766286551707e-07,-4.07508075477304e-06
GGGABAH,"Gamma-glutamyl-gamma-aminobutyric acid hydrolase",ZMO1_ZMO0114,2.12842351982627e-06,9.08831432758537e-08,-2.03754037655042e-06,2.03754037655042e-06,4.25684703965254e-06,1.81766286551707e-07,-4.07508075310083e-06
GGPTRCS,"Gamma glutamyl putrescine synthase",ZMO1_ZMO0493,2.12842351982627e-06,9.08831432758537e-08,-2.03754037655042e-06,2.03754037655042e-06,4.25684703965254e-06,1.81766286551707e-07,-4.07508075310083e-06
GGPTRCO,"Gamma glutamyl putrescine oxidase",ZMO1_ZMO0144,2.12842351982627e-06,9.08831432758537e-08,-2.03754037655042e-06,2.03754037655042e-06,4.25684703965254e-06,1.81766286551707e-07,-4.07508075310083e-06
ASPO6,"L-aspartate oxidase",ZMO1_ZMO0144,1.97998703370256e-06,0,-1.97998703370256e-06,1.97998703370256e-06,3.95997406740511e-06,0,-3.95997406740511e-06
CPPPGO2,"Oxygen Independent coproporphyrinogen-III oxidase",ZMO1_ZMO0012 or ZMO1_ZMO1364,2.61060443635031e-06,8.53968856847781e-07,-1.75663557950253e-06,1.75663557950253e-06,5.22120887270062e-06,1.70793771369556e-06,-3.51327115900505e-06
OHPBAT,"O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase",ZMO1_ZMO1684 or ZMO1_ZMOp33x012,-2.61059447588512e-06,-8.5396561644302e-07,1.7566288594421e-06,1.7566288594421e-06,1.04423978668383e-05,3.41586894592183e-06,-7.02652892091651e-06
E4PD,"Erythrose 4-phosphate dehydrogenase",ZMO1_ZMO0177 or ZMO1_ZMO0177,-2.61059447588512e-06,-8.5396561644302e-07,1.7566288594421e-06,1.7566288594421e-06,1.04423978668383e-05,3.41586894592183e-06,-7.02652892091651e-06
PERD,"Erythronate 4-phosphate (4per) dehydrogenase",ZMO1_ZMO1237 or ZMO1_ZMO1685,-2.61059447588512e-06,-8.5396561644302e-07,1.7566288594421e-06,1.7566288594421e-06,1.04423978668383e-05,3.41586894592183e-06,-7.02652892091651e-06
FMNAT,"FMN adenylyltransferase",ZMO1_ZMO0322,2.61059244663291e-06,8.53967201505313e-07,-1.75662524512759e-06,1.75662524512759e-06,2.83088540131184e-11,-1.03628841000629e-12,-2.93451424231247e-11
PDX5PS,"Pyridoxine 5'-phosphate synthase",ZMO1_ZMO1708 and ZMO1_ZMO1313,2.61059193046537e-06,8.53967719218776e-07,-1.7566242112466e-06,1.7566242112466e-06,2.72590452706195e-11,-3.56850729631633e-14,-2.72947303435827e-11
HEMEOS,"Heme O synthase",ZMO1_ZMO1419,2.61059216709048e-06,8.53968295130126e-07,-1.75662387196036e-06,1.75662387196036e-06,2.77322954959265e-11,1.11613762805573e-12,-2.66161578678707e-11
TMPPP,"Thiamine-phosphate diphosphorylase",ZMO1_ZMO0332 or ZMO1_ZMO1425,2.61059137065686e-06,8.53968299387108e-07,-1.75662307126975e-06,1.75662307126975e-06,2.61394282467864e-11,1.12465159147764e-12,-2.50147766553087e-11
TMPK,"Thiamine-phosphate kinase",ZMO1_ZMO1553 or ZMO1_ZMO0709,2.61059137065686e-06,8.53968299387108e-07,-1.75662307126975e-06,1.75662307126975e-06,2.61394282467864e-11,1.12465159147764e-12,-2.50147766553087e-11
PMPK,"Phosphomethylpyrimidine kinase",ZMO1_ZMO1003 or ZMO1_ZMO0332 or ZMO1_ZMO1425,2.61059137065686e-06,8.53968299387108e-07,-1.75662307126975e-06,1.75662307126975e-06,2.61394282467864e-11,1.12465159147764e-12,-2.50147766553087e-11
AMPMS2,"4-amino-2-methyl-5-phosphomethylpyrimidine synthetase",ZMO1_ZMO0172,2.61059137065686e-06,8.53968299387108e-07,-1.75662307126975e-06,1.75662307126975e-06,2.61394282467864e-11,1.12465159147764e-12,-2.50147766553087e-11
THZPSN3,"Thiazole phosphate synthesis",(ZMO1_ZMO1192 and ZMO1_ZMO1022) or (ZMO1_ZMO1192 and ZMO1_ZMO1834),2.61059137065686e-06,8.53968299387108e-07,-1.75662307126975e-06,1.75662307126975e-06,2.61394282467864e-11,1.12465159147764e-12,-2.50147766553087e-11
SHCHD2,"Sirohydrochlorin dehydrogenase (NAD)",ZMO1_ZMO0006 or ZMO1_ZMO1271,2.6105913630692e-06,8.53968297562687e-07,-1.75662306550651e-06,1.75662306550651e-06,2.61242529199116e-11,1.1210027493002e-12,-2.50032501706114e-11
SHCHF,"Sirohydrochlorin ferrochelatase",ZMO1_ZMO0006 or ZMO1_ZMO1271,2.6105913630692e-06,8.53968297562687e-07,-1.75662306550651e-06,1.75662306550651e-06,2.61242529199116e-11,1.1210027493002e-12,-2.50032501706114e-11
UPP3MT,"Uroporphyrinogen methyltransferase",ZMO1_ZMO0006 or ZMO1_ZMO1271,2.6105913630692e-06,8.53968297562687e-07,-1.75662306550651e-06,1.75662306550651e-06,2.61242529199116e-11,1.1210027493002e-12,-2.50032501706114e-11
AMMQLT8,"S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8)",ZMO1_ZMO1188,2.61059112982301e-06,8.53968321016395e-07,-1.75662280880662e-06,1.75662280880662e-06,2.56577605455922e-11,1.07166275094446e-12,-2.45860977946478e-11
ADNt2pp_copy2,"Adenosine transport in via proton symport (periplasm)",,-1.79381106745327e-06,-1.38305892960489e-07,1.65550517449278e-06,1.65550517449278e-06,3.58762213490654e-06,2.76611785920977e-07,-3.31101034898557e-06
EX_cu2_e,"Cu2+ exchange",,-2.40918791268968e-06,-7.88085826617662e-07,1.62110208607202e-06,1.62110208607202e-06,2.21716623967683e-11,3.95724018832273e-13,-2.17759383779361e-11
CU2tex,"Copper (Cu+2) transport via diffusion (extracellular to periplasm)",,2.40918791268968e-06,7.88085826617662e-07,-1.62110208607202e-06,1.62110208607202e-06,2.21716623967683e-11,3.95724018832273e-13,-2.17759383779361e-11
EX_mn2_e,"Mn2+ exchange",,-2.34802470997668e-06,-7.68077342172546e-07,1.57994736780413e-06,1.57994736780413e-06,2.35035662974537e-11,-9.66338120633736e-13,-2.44699044180874e-11
MNtex,"Manganese (Mn+2) transport via diffusion (extracellular to periplasm)",,2.34802470997668e-06,7.68077342172546e-07,-1.57994736780413e-06,1.57994736780413e-06,2.35035662974537e-11,-9.66338120633736e-13,-2.44699044180874e-11
EX_adn_e,"Adenosine exchange",,1.69203780000431e-06,1.38305434949608e-07,-1.5537323650547e-06,1.5537323650547e-06,3.38407560000861e-06,2.76610869899216e-07,-3.1074647301094e-06
ADNtex,"Adenosine transport via diffusion (extracellular to periplasm)",,-1.69144931910039e-06,-1.38620407597045e-07,1.55282891150334e-06,1.55282891150334e-06,3.38289863820077e-06,2.77240815194091e-07,-3.10565782300668e-06
rxn10060,"NAD_kinase_dTTP_c0",,0,1.49731760271834e-06,1.49731760271834e-06,1.49731760271834e-06,0,2.99463520543668e-06,2.99463520543668e-06
MLTGY3pp,"Murein lytic transglycosylase (murein3p3p) (periplasm)",ZMO1_ZMO1186 or ZMO1_ZMO1087,1.5057809042411e-06,6.44936363996302e-08,-1.44128726784147e-06,1.44128726784147e-06,3.01156180848219e-06,1.2898727279926e-07,-2.88257453568293e-06
camptex,"camp transport via diffusion",,-1.47365579612323e-06,-1.13442069960001e-07,1.36021372616323e-06,1.36021372616323e-06,2.94731159224647e-06,2.26884139920003e-07,-2.72042745232647e-06
camptpp,"camp transport via diffusion",,-1.47035270757123e-06,-1.13248319166814e-07,1.35710438840441e-06,1.35710438840441e-06,2.94070541514246e-06,2.26496638333629e-07,-2.71420877680883e-06
EX_camp_e,"camp exchange",,1.38656310158869e-06,1.13699753685844e-07,-1.27286334790285e-06,1.27286334790285e-06,2.77312620317738e-06,2.27399507371689e-07,-2.54572669580569e-06
FEENTERtpp,"Enterochelin transport (secretion)",ZMO1_ZMO2018,1.30001239389437e-06,5.59718714051799e-08,-1.24404052248919e-06,1.24404052248919e-06,2.60002478778874e-06,1.1194374281036e-07,-2.48808104497838e-06
FEENTERtex,"Enterochelin transport (secretion periplasm)",ZMO1_ZMO0253,1.30001239389437e-06,5.59718714051799e-08,-1.24404052248919e-06,1.24404052248919e-06,2.60002478778874e-06,1.1194374281036e-07,-2.48808104497838e-06
EX_enter_e,"Enterochelin exchange",,1.30001239389437e-06,5.59718714051799e-08,-1.24404052248919e-06,1.24404052248919e-06,2.60002478778874e-06,1.1194374281036e-07,-2.48808104497838e-06
EX_ribflv_e,"Riboflavin exchange",,9.49271122484844e-07,4.05479539482831e-08,-9.08723168536561e-07,9.08723168536561e-07,1.89854224496969e-06,8.10959078965662e-08,-1.81744633707312e-06
ribflvttp,"Riboflavin transport via difussion",,-9.49615357087906e-07,-4.0901454667619e-08,9.08713902420287e-07,9.08713902420287e-07,1.89923071417581e-06,8.18029093352379e-08,-1.81742780484057e-06
PDX5PO2,"Pyridoxine 5'-phosphate oxidase (anaerboic",,1.30530331065828e-06,4.26984430856441e-07,-8.78318879801841e-07,8.78318879801841e-07,2.61060662131657e-06,8.53968861712883e-07,-1.75663775960368e-06
ribflvtp,"Riboflavin transport via difussion",,-9.49064213169642e-07,-7.77082789227279e-08,8.71355934246914e-07,8.71355934246914e-07,1.89812842633928e-06,1.55416557845456e-07,-1.74271186849383e-06
EX_zn2_e,"Zinc exchange",,-1.15872131398284e-06,-3.79037203401822e-07,7.79684110581016e-07,7.79684110581016e-07,1.16041046272631e-11,4.54747350886464e-13,-1.11493572763767e-11
Zn2tex,"Zinc (Zn+2) transport via diffusion (extracellular to periplasm)",,1.15872131398284e-06,3.79037203401822e-07,-7.79684110581016e-07,7.79684110581016e-07,1.16041046272631e-11,4.54747350886464e-13,-1.11493572763767e-11
EX_ni2_e,"Ni2+ exchange",,-1.0975577908335e-06,-3.59029058927263e-07,7.3852873190624e-07,7.3852873190624e-07,1.22951358651685e-11,-1.13686837721616e-13,-1.24088227028901e-11
NI2tex,"Nickel transport via diffusion (extracellular to periplasm)",,1.0975577908335e-06,3.59029058927263e-07,-7.3852873190624e-07,7.3852873190624e-07,1.22951358651685e-11,-1.13686837721616e-13,-1.24088227028901e-11
H2SO,"Hydrogen sulfide oxidation",,6.11584901613522e-07,0,-6.11584901613522e-07,6.11584901613522e-07,1.22316980322704e-06,0,-1.22316980322704e-06
PETNT161pp,"Phosphoethanolamine transferase (c-C16:1)",,5.90293006197822e-07,2.26004677649213e-08,-5.67692538432901e-07,5.67692538432901e-07,1.18058601239564e-06,4.52009355298425e-08,-1.1353850768658e-06
PETNT181pp,"Phosphoethanolamine transferase (c-C16:1)",,5.90068012649081e-07,2.25266831512146e-08,-5.67541329497866e-07,5.67541329497866e-07,1.18013602529816e-06,4.50533663024291e-08,-1.13508265899573e-06
LIPAabcpp,"Lipid A transport via ABC system (periplasm)",ZMO1_ZMO1790,5.27482940814242e-07,2.25266935587245e-08,-5.04956247255517e-07,5.04956247255517e-07,1.05496588162848e-06,4.5053387117449e-08,-1.00991249451103e-06
EX_enlipa_e,"Phosphoethanolamine KDO(2)-lipid (A) exchange",,5.27257761288825e-07,2.2600437154228e-08,-5.04657324134597e-07,5.04657324134597e-07,1.05451552257765e-06,4.52008743084559e-08,-1.00931464826919e-06
ENLIPAabctex,"Phosphoethanolamine lipid A transport via ABC system (periplasm to extracellular)",(ZMO1_ZMO1393 or ZMO1_ZMO1394) and ZMO1_ZMO0277,5.27257761288825e-07,2.2600437154228e-08,-5.04657324134597e-07,5.04657324134597e-07,1.05451552257765e-06,4.52008743084559e-08,-1.00931464826919e-06
MG2t3_2pp,"Magnesium (Mg+2) transport in/out via proton antiport (periplasm)",,8.90464494048144e-06,8.75741605455005e-06,-1.47228885931395e-07,1.47228885931395e-07,4.11464736240051e-05,1.77050475258511e-06,-3.937596887142e-05
MOBDtex,"Molybdate transport via diffusion (extracellular to periplasm)",,1.87679697169692e-07,6.13931945281365e-08,-1.26286502641555e-07,1.26286502641555e-07,1.87809878203756e-12,5.6843418860808e-14,-1.82125536317676e-12
EX_mobd_e,"Molybdate exchange",,-1.87679697169692e-07,-6.13931945281365e-08,1.26286502641555e-07,1.26286502641555e-07,1.87809878203756e-12,5.6843418860808e-14,-1.82125536317676e-12
EX_cobalt2_e,"Co2+ exchange",,-8.49503008875631e-08,-2.77886687598224e-08,5.71616321277407e-08,5.71616321277407e-08,9.66594697302848e-13,4.89705425225113e-14,-9.17624154780337e-13
COBALT2tex,"Cobalt (Co+2) transport via diffusion (extracellular to periplasm)",,8.49503008875631e-08,2.77886687598224e-08,-5.71616321277407e-08,5.71616321277407e-08,9.66594697302848e-13,4.89705425225113e-14,-9.17624154780337e-13
MEOHtex,"Methanol transport via diffusion (extracellular to periplasm)",,-2.34133926203246e-08,-7.65891172704869e-09,1.57544808932759e-08,1.57544808932759e-08,1.99964655094438e-13,0,-1.99964655094438e-13
AMAOTr,"Adenosylmethionine-8-amino-7-oxononanoate transaminase",ZMO1_ZMO0408 or ZMO1_ZMO1382 or ZMO1_ZMO1918,2.34132594746917e-08,7.65891172704869e-09,-1.5754347747643e-08,1.5754347747643e-08,-3.41463298493856e-14,0,3.41463298493856e-14
MEOHtrpp,"Methanol reversible transport via diffusion (periplasm)",,-2.34132594746917e-08,-7.65891172704869e-09,1.5754347747643e-08,1.5754347747643e-08,-3.41463298493856e-14,0,3.41463298493856e-14
HEX1,"Hexokinase (D-glucose:ATP)",ZMO1_ZMO0369,9.99999999327844,9.99999999999849,6.72004496493628e-09,6.72004496493628e-09,0.000123417555554894,5.28848798797554e-06,-0.000118129067566919
XYLK,"Xylulokinase",,0,0,0,0,0,0,0
CPPPGO,"Coproporphyrinogen oxidase (O2 required)",ZMO1_ZMO0951,0,0,0,0,0,0,0
EX_metsox_S__L_e,"L-Methionine S-oxide exchange",,0,0,0,0,0,0,0
EX_acgam_e,"N-Acetyl-D-glucosamine exchange",,0,0,0,0,0,0,0
PTAr,"Phosphotransacetylase",,0,0,0,0,0,0,0
EX_cellb_e,"Cellobiose exchange",,0,0,0,0,0,0,0
EX_crn_e,"L-Carnitine exchange",,0,0,0,0,0,0,0
EX_chol_e,"Choline exchange",,0,0,0,0,0,0,0
EX_lac__L_e,"L-Lactate exchange",,0,0,0,0,0,0,0
EX_glcn_e,"D-Gluconate exchange",,0,0,0,0,0,0,0
EX_no3_e,"Nitrate exchange",,0,0,0,0,0,0,0
EX_orn_e,"Ornithine exchange",,0,0,0,0,0,0,0
EX_gln__L_e,"L-Glutamine exchange",,0,0,0,0,0,0,0
EX_pro__L_e,"L-Proline exchange",,0,0,0,0,0,0,0
EX_man_e,"D-Mannose exchange",,0,0,0,0,0,0,0
EX_ade_e,"Adenine exchange",,0,0,0,0,0,0,0
EX_4abut_e,"4-Aminobutanoate exchange",,0,0,0,0,0,0,0
EX_akg_e,"2-Oxoglutarate exchange",,0,0,0,0,0,0,0
EX_ala__L_e,"L-Alanine exchange",,0,0,0,0,0,0,0
EX_arg__L_e,"L-Arginine exchange",,0,0,0,0,0,0,0
EX_pyr_e,"Pyruvate exchange",,0,0,0,0,0,0,0
EX_rib__D_e,"D-Ribose exchange",,0,0,0,0,0,0,0
EX_cytd_e,"Cytidine exchange",,0,0,0,0,0,0,0
EX_dcyt_e,"Deoxycytidine exchange",,0,0,0,0,0,0,0
EX_fum_e,"Fumarate exchange",,0,0,0,0,0,0,0
EX_sbt__D_e,"D-Sorbitol exchange",,0,0,0,0,0,0,0
UDCPDPS,"Undecaprenyl diphosphate synthase",ZMO1_ZMO1152,0,0,0,0,0,0,0
EX_btn_e,"Biotin exchange",,0,0,0,0,0,0,0
EX_ptrc_e,"Putrescine exchange",,0,0,0,0,0,0,0
EX_spmd_e,"Spermidine exchange",,0,0,0,0,0,0,0
EX_thym_e,"Thymine exchange",,0,0,0,0,0,0,0
EX_xtsn_e,"Xanthosine exchange",,0,0,0,0,0,0,0
EX_alltn_e,"Allantoin exchange",,0,0,0,0,0,0,0
EX_ura_e,"Uracil exchange",,0,0,0,0,0,0,0
EX_xan_e,"Xanthine exchange",,0,0,0,0,0,0,0
EX_dgsn_e,"Deoxyguanosine exchange",,0,0,0,0,0,0,0
EX_arab__L_e,"L-Arabinose exchange",,0,0,0,0,0,0,0
EX_fru_e,"D-Fructose exchange",,0,0,0,0,0,0,0
EX_gal_e,"D-Galactose exchange",,0,0,0,0,0,0,0
EX_xyl__D_e,"D-Xylose exchange",,0,0,0,0,0,0,0
HMPK1,"Hydroxymethylpyrimidine kinase (ATP)",ZMO1_ZMO1003 or ZMO1_ZMO0105 or ZMO1_ZMO0543,0,0,0,0,0,0,0
EX_duri_e,"Deoxyuridine exchange",,0,0,0,0,0,0,0
EX_gly_e,"Glycine exchange",,0,0,0,0,0,0,0
EX_h2_e,"H2 exchange",,0,0,0,0,0,0,0
EX_thm_e,"Thiamin exchange",,0,0,0,0,0,0,0
EX_din_e,"Deoxyinosine exchange",,0,0,0,0,0,0,0
RBK_L1,"L-ribulokinase (L-ribulose)",,0,0,0,0,0,0,0
RBP4E,"L-ribulose-phosphate 4-epimerase",ZMO1_ZMO0018,0,0,0,0,0,0,0
TARTD,"L(+)-tartrate dehydratase",ZMO1_ZMO1307,0,0,0,0,0,0,0
